ticker,security_id,issuer_id,cik,sec_name,sec_ticker,assignment_start,assignment_end,provider,provider_symbol,provider_rows,provider_first_date,provider_last_date,sec_payload_sha256,sec_history_sources,price_payload_sha256,review_status,reason,verified_date,sec_source,provider_source
EW,aios:bounded:sp500:ew,aios:issuer:sec:0001099800,0001099800,Edwards Lifesciences Corp,EW,2023-08-01,2025-01-01,yfinance,EW,358,2023-08-01,2024-12-31,4203fd72dd69eb6c322f5a4f611eaacb0ec541b56b72b7611c0e1aa9fa5ac5d7,,a8a4be38ee5d2cff2fadfaf83b59a88a197e5ae47f1a6a9249c05dc0e7c9134a,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0001099800.json,https://query1.finance.yahoo.com/v8/finance/chart/EW
EXC,aios:bounded:sp500:exc,aios:issuer:sec:0001109357,0001109357,EXELON CORP,EXC,2023-08-01,2025-01-01,yfinance,EXC,358,2023-08-01,2024-12-31,7abafa4c5b1b9cef8a6e5d8e96febc4cde02e4af852f7855461bf8856826e0c2,,b7dd42e1758ec7e47080271224e1b5174b18b537e1804f0d94d934b2259de6c2,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0001109357.json,https://query1.finance.yahoo.com/v8/finance/chart/EXC
EXPD,aios:bounded:sp500:expd,aios:issuer:sec:0000746515,0000746515,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,EXPD,2023-08-01,2025-01-01,yfinance,EXPD,358,2023-08-01,2024-12-31,41310511aea129efea03f924a1e17894482132e89856624742fbdde140039c67,,6271a0d951403f4ab849c4af5127a4476ef26909b2fc7b70cc4e6e24d6864859,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0000746515.json,https://query1.finance.yahoo.com/v8/finance/chart/EXPD
EXPE,aios:bounded:sp500:expe,aios:issuer:sec:0001324424,0001324424,"Expedia Group, Inc.",EXPE,2023-08-01,2025-01-01,yfinance,EXPE,358,2023-08-01,2024-12-31,5479234e3e9d553322ad103cd26866fc38ee9c4fa89acd061ad78917c96f95f2,,b542a8c6629886f9a2d2a9575754b516deba0ab5c2a212427a7fb40e8fbbe41f,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0001324424.json,https://query1.finance.yahoo.com/v8/finance/chart/EXPE
EXR,aios:bounded:sp500:exr,aios:issuer:sec:0001289490,0001289490,Extra Space Storage Inc.,EXR,2023-08-01,2025-01-01,yfinance,EXR,358,2023-08-01,2024-12-31,0611e7cb511e63213f887598779ebf93496776103a8d38e0f384b57a10f7240b,,b898f5df43bbbe78683086a81eb784b5653d17c5a360e88dce4e42c5a07d98eb,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0001289490.json,https://query1.finance.yahoo.com/v8/finance/chart/EXR
F,aios:bounded:sp500:f,aios:issuer:sec:0000037996,0000037996,FORD MOTOR CO,F,2023-08-01,2025-01-01,yfinance,F,358,2023-08-01,2024-12-31,0bd91cf5cfc24f4c3d4b28ad67865498b58603ab3e15670569568b62eef14cf8,,6db09057bbfa9d90f81e5f0190fb47af7f61815534bf64d5eed290d941f87d07,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0000037996.json,https://query1.finance.yahoo.com/v8/finance/chart/F
FANG,aios:bounded:sp500:fang,aios:issuer:sec:0001539838,0001539838,"Diamondback Energy, Inc.",FANG,2023-08-01,2025-01-01,yfinance,FANG,358,2023-08-01,2024-12-31,94fc731a1438933ecabfb76f8da54d8d8c5cba1782ffc7201f81ed3d87798097,,0016ea94782145732f8a2d74684afed002f366d50ecbd99f84b460d82659d19b,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0001539838.json,https://query1.finance.yahoo.com/v8/finance/chart/FANG
FAST,aios:bounded:sp500:fast,aios:issuer:sec:0000815556,0000815556,FASTENAL CO,FAST,2023-08-01,2025-01-01,yfinance,FAST,358,2023-08-01,2024-12-31,6df025c9217457312b2197bc1b6243d432d251d5cff47ac1cb4672be9f89c629,,cda9abc9b75dd23bdc000ed4c4c0473abdf82a253fecc681bea5ff0dea9e299e,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0000815556.json,https://query1.finance.yahoo.com/v8/finance/chart/FAST
FCX,aios:bounded:sp500:fcx,aios:issuer:sec:0000831259,0000831259,FREEPORT-MCMORAN INC,FCX,2023-08-01,2025-01-01,yfinance,FCX,358,2023-08-01,2024-12-31,50e0825a6a0c683881a15a869116e1f0534f3dd8f9d6f1c598061a36b403b331,,a3f78ac4fc200abaeb15500322c43361b2b70cb26bde96888f83c8542ee2352f,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0000831259.json,https://query1.finance.yahoo.com/v8/finance/chart/FCX
FDS,aios:bounded:sp500:fds,aios:issuer:sec:0001013237,0001013237,FACTSET RESEARCH SYSTEMS INC,FDS,2023-08-01,2025-01-01,yfinance,FDS,358,2023-08-01,2024-12-31,d20eb4b6a49deb4d9da4d9e3bbe3490eb4aabedaac6bd712f02a3993be8ce0a2,,5fbcff2810ab13eba95be6b26d0605eebb88a9b8347e2f0a3c85a6e092a71793,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0001013237.json,https://query1.finance.yahoo.com/v8/finance/chart/FDS
FDX,aios:bounded:sp500:fdx,aios:issuer:sec:0001048911,0001048911,FEDEX CORP,FDX,2023-08-01,2025-01-01,yfinance,FDX,358,2023-08-01,2024-12-31,7e919e229a6848a439a5a7c74e3f6a531c73f5bcbbe84c01d66ccc2511abe97e,,35cca1573cf71d2010f6921239a1e51768750a3c55e9b360aa9b70600b93e113,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0001048911.json,https://query1.finance.yahoo.com/v8/finance/chart/FDX
FE,aios:bounded:sp500:fe,aios:issuer:sec:0001031296,0001031296,FIRSTENERGY CORP,FE,2023-08-01,2025-01-01,yfinance,FE,358,2023-08-01,2024-12-31,c085cc4ae3ac20da2b2d5131f5d3401a80022e8d5d0a4c11674b7e15036f50ac,,2d195e32f07690eca47b43a742b774d5132519ce36aab5c016942e7d9f21092e,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0001031296.json,https://query1.finance.yahoo.com/v8/finance/chart/FE
FFIV,aios:bounded:sp500:ffiv,aios:issuer:sec:0001048695,0001048695,"F5, INC.",FFIV,2023-08-01,2025-01-01,yfinance,FFIV,358,2023-08-01,2024-12-31,1c712212c4e5e5eeb1056a775fcf198752c48f72d4f84aa87dc37e0bfc6677e3,,26f3129656c3f691383966871a5f1a058c5184efac1fedf09fc2a4e0e2299cea,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0001048695.json,https://query1.finance.yahoo.com/v8/finance/chart/FFIV
FI,aios:bounded:sp500:fi,,,,,2023-08-01,2025-01-01,yfinance,,,,,,,,rejected,SEC current ticker map has 0 records; manual review required,2026-07-17,,
